,Symbol_Details,Exchange_Instrument_type,Minimum_lot_size,Expiry_date,Symbol_ticker,Exchange,Segment
1421,MENTHAOIL 21 Dec 31 FUT,30,1,1640975399,MCX:MENTHAOIL21DECFUT,11,20
1422,ALUMINIUM 21 Dec 31 FUT,30,1,1640975399,MCX:ALUMINIUM21DECFUT,11,20
1423,COPPER 21 Dec 31 FUT,30,1,1640975399,MCX:COPPER21DECFUT,11,20
1424,CPO 21 Dec 31 FUT,30,1,1640975399,MCX:CPO21DECFUT,11,20
1425,RUBBER 21 Dec 31 FUT,30,1,1640975399,MCX:RUBBER21DECFUT,11,20
1426,LEAD 21 Dec 31 FUT,30,1,1640975399,MCX:LEAD21DECFUT,11,20
1427,NICKEL 21 Dec 31 FUT,30,1,1640975399,MCX:NICKEL21DECFUT,11,20
1428,ZINC 21 Dec 31 FUT,30,1,1640975399,MCX:ZINC21DECFUT,11,20
1429,GOLDGUINEA 21 Dec 31 FUT,30,1,1640975399,MCX:GOLDGUINEA21DECFUT,11,20
1430,GOLDPETAL 21 Dec 31 FUT,30,1,1640975399,MCX:GOLDPETAL21DECFUT,11,20
1431,GOLDM 22 Jan 05 FUT,30,1,1641407399,MCX:GOLDM22JANFUT,11,20
1432,MCXENRGDEX 22 Jan 10 FUT,11,1,1641839399,MCX:MCXENRGDEX22JANFUT,11,20
1433,CRUDEOIL 22 Jan 17 5400 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5400CE,11,20
1434,CRUDEOIL 22 Jan 17 5400 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5400PE,11,20
1435,CRUDEOIL 22 Jan 17 5450 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5450CE,11,20
1436,CRUDEOIL 22 Jan 17 5450 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5450PE,11,20
1437,CRUDEOIL 22 Jan 17 5500 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5500CE,11,20
1438,CRUDEOIL 22 Jan 17 5500 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5500PE,11,20
1439,CRUDEOIL 22 Jan 17 5550 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5550CE,11,20
1440,CRUDEOIL 22 Jan 17 5550 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5550PE,11,20
1441,CRUDEOIL 22 Jan 17 5600 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5600CE,11,20
1442,CRUDEOIL 22 Jan 17 5600 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5600PE,11,20
1443,CRUDEOIL 22 Jan 17 5650 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5650CE,11,20
1444,CRUDEOIL 22 Jan 17 5650 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5650PE,11,20
1445,CRUDEOIL 22 Jan 17 5700 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5700CE,11,20
1446,CRUDEOIL 22 Jan 17 5700 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5700PE,11,20
1447,CRUDEOIL 22 Jan 17 5750 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5750CE,11,20
1448,CRUDEOIL 22 Jan 17 5750 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5750PE,11,20
1449,CRUDEOIL 22 Jan 17 5800 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5800CE,11,20
1450,CRUDEOIL 22 Jan 17 5800 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5800PE,11,20
1451,CRUDEOIL 22 Jan 17 5850 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5850CE,11,20
1452,CRUDEOIL 22 Jan 17 5850 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5850PE,11,20
1453,CRUDEOIL 22 Jan 17 5900 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5900CE,11,20
1454,CRUDEOIL 22 Jan 17 5900 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5900PE,11,20
1455,CRUDEOIL 22 Jan 17 5950 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5950CE,11,20
1456,CRUDEOIL 22 Jan 17 5950 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5950PE,11,20
1457,CRUDEOIL 22 Jan 17 6000 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6000CE,11,20
1458,CRUDEOIL 22 Jan 17 6000 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6000PE,11,20
1459,CRUDEOIL 22 Jan 17 6050 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6050CE,11,20
1460,CRUDEOIL 22 Jan 17 6050 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6050PE,11,20
1461,CRUDEOIL 22 Jan 17 6100 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6100CE,11,20
1462,CRUDEOIL 22 Jan 17 6100 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6100PE,11,20
1463,CRUDEOIL 22 Jan 17 6150 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6150CE,11,20
1464,CRUDEOIL 22 Jan 17 6150 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6150PE,11,20
1465,CRUDEOIL 22 Jan 17 6200 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6200CE,11,20
1466,CRUDEOIL 22 Jan 17 6200 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6200PE,11,20
1467,CRUDEOIL 22 Jan 17 6250 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6250CE,11,20
1468,CRUDEOIL 22 Jan 17 6250 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6250PE,11,20
1469,CRUDEOIL 22 Jan 17 6300 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6300CE,11,20
1470,CRUDEOIL 22 Jan 17 6300 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6300PE,11,20
1471,CRUDEOIL 22 Jan 17 6350 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6350CE,11,20
1472,CRUDEOIL 22 Jan 17 6350 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6350PE,11,20
1473,CRUDEOIL 22 Jan 17 6400 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6400CE,11,20
1474,CRUDEOIL 22 Jan 17 6400 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6400PE,11,20
1475,CRUDEOIL 22 Jan 17 6450 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6450CE,11,20
1476,CRUDEOIL 22 Jan 17 6450 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6450PE,11,20
1477,CRUDEOIL 22 Jan 17 6500 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6500CE,11,20
1478,CRUDEOIL 22 Jan 17 6500 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6500PE,11,20
1479,CRUDEOIL 22 Jan 17 6550 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6550CE,11,20
1480,CRUDEOIL 22 Jan 17 6550 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6550PE,11,20
1481,CRUDEOIL 22 Jan 17 6600 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6600CE,11,20
1482,CRUDEOIL 22 Jan 17 6600 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6600PE,11,20
1483,CRUDEOIL 22 Jan 17 6650 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6650CE,11,20
1484,CRUDEOIL 22 Jan 17 6650 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6650PE,11,20
1485,CRUDEOIL 22 Jan 17 6700 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6700CE,11,20
1486,CRUDEOIL 22 Jan 17 6700 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6700PE,11,20
1487,CRUDEOIL 22 Jan 17 6750 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6750CE,11,20
1488,CRUDEOIL 22 Jan 17 6750 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6750PE,11,20
1489,CRUDEOIL 22 Jan 17 6800 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6800CE,11,20
1490,CRUDEOIL 22 Jan 17 6800 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6800PE,11,20
1491,CRUDEOIL 22 Jan 17 6850 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6850CE,11,20
1492,CRUDEOIL 22 Jan 17 6850 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6850PE,11,20
1493,CRUDEOIL 22 Jan 17 6900 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6900CE,11,20
1494,CRUDEOIL 22 Jan 17 6900 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6900PE,11,20
1495,CRUDEOIL 22 Jan 17 5350 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5350CE,11,20
1496,CRUDEOIL 22 Jan 17 5350 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5350PE,11,20
1497,CRUDEOIL 22 Jan 17 5250 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5250CE,11,20
1498,CRUDEOIL 22 Jan 17 5250 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5250PE,11,20
1499,CRUDEOIL 22 Jan 17 5300 CE,31,1,1642444199,MCX:CRUDEOIL22JAN5300CE,11,20
1500,CRUDEOIL 22 Jan 17 5300 PE,31,1,1642444199,MCX:CRUDEOIL22JAN5300PE,11,20
1501,CRUDEOIL 22 Jan 17 6950 CE,31,1,1642444199,MCX:CRUDEOIL22JAN6950CE,11,20
1502,CRUDEOIL 22 Jan 17 6950 PE,31,1,1642444199,MCX:CRUDEOIL22JAN6950PE,11,20
1503,CRUDEOIL 22 Jan 19 FUT,30,1,1642616999,MCX:CRUDEOIL22JANFUT,11,20
1504,COPPER 22 Jan 19 665 CE,31,1,1642616999,MCX:COPPER22JAN665CE,11,20
1505,COPPER 22 Jan 19 665 PE,31,1,1642616999,MCX:COPPER22JAN665PE,11,20
1506,COPPER 22 Jan 19 670 CE,31,1,1642616999,MCX:COPPER22JAN670CE,11,20
1507,COPPER 22 Jan 19 670 PE,31,1,1642616999,MCX:COPPER22JAN670PE,11,20
1508,COPPER 22 Jan 19 675 CE,31,1,1642616999,MCX:COPPER22JAN675CE,11,20
1509,COPPER 22 Jan 19 675 PE,31,1,1642616999,MCX:COPPER22JAN675PE,11,20
1510,COPPER 22 Jan 19 680 CE,31,1,1642616999,MCX:COPPER22JAN680CE,11,20
1511,COPPER 22 Jan 19 680 PE,31,1,1642616999,MCX:COPPER22JAN680PE,11,20
1512,COPPER 22 Jan 19 685 CE,31,1,1642616999,MCX:COPPER22JAN685CE,11,20
1513,COPPER 22 Jan 19 685 PE,31,1,1642616999,MCX:COPPER22JAN685PE,11,20
1514,COPPER 22 Jan 19 690 CE,31,1,1642616999,MCX:COPPER22JAN690CE,11,20
1515,COPPER 22 Jan 19 690 PE,31,1,1642616999,MCX:COPPER22JAN690PE,11,20
1516,COPPER 22 Jan 19 695 CE,31,1,1642616999,MCX:COPPER22JAN695CE,11,20
1517,COPPER 22 Jan 19 695 PE,31,1,1642616999,MCX:COPPER22JAN695PE,11,20
1518,COPPER 22 Jan 19 700 CE,31,1,1642616999,MCX:COPPER22JAN700CE,11,20
1519,COPPER 22 Jan 19 700 PE,31,1,1642616999,MCX:COPPER22JAN700PE,11,20
1520,COPPER 22 Jan 19 705 CE,31,1,1642616999,MCX:COPPER22JAN705CE,11,20
1521,COPPER 22 Jan 19 705 PE,31,1,1642616999,MCX:COPPER22JAN705PE,11,20
1522,COPPER 22 Jan 19 710 CE,31,1,1642616999,MCX:COPPER22JAN710CE,11,20
1523,COPPER 22 Jan 19 710 PE,31,1,1642616999,MCX:COPPER22JAN710PE,11,20
1524,COPPER 22 Jan 19 715 CE,31,1,1642616999,MCX:COPPER22JAN715CE,11,20
1525,COPPER 22 Jan 19 715 PE,31,1,1642616999,MCX:COPPER22JAN715PE,11,20
1526,COPPER 22 Jan 19 720 CE,31,1,1642616999,MCX:COPPER22JAN720CE,11,20
1527,COPPER 22 Jan 19 720 PE,31,1,1642616999,MCX:COPPER22JAN720PE,11,20
1528,COPPER 22 Jan 19 725 CE,31,1,1642616999,MCX:COPPER22JAN725CE,11,20
1529,COPPER 22 Jan 19 725 PE,31,1,1642616999,MCX:COPPER22JAN725PE,11,20
1530,COPPER 22 Jan 19 730 CE,31,1,1642616999,MCX:COPPER22JAN730CE,11,20
1531,COPPER 22 Jan 19 730 PE,31,1,1642616999,MCX:COPPER22JAN730PE,11,20
1532,COPPER 22 Jan 19 735 CE,31,1,1642616999,MCX:COPPER22JAN735CE,11,20
1533,COPPER 22 Jan 19 735 PE,31,1,1642616999,MCX:COPPER22JAN735PE,11,20
1534,ZINC 22 Jan 19 225 CE,31,1,1642616999,MCX:ZINC22JAN225CE,11,20
1535,ZINC 22 Jan 19 225 PE,31,1,1642616999,MCX:ZINC22JAN225PE,11,20
1536,ZINC 22 Jan 19 227.5 CE,31,1,1642616999,MCX:ZINC22JAN227.5CE,11,20
1537,ZINC 22 Jan 19 227.5 PE,31,1,1642616999,MCX:ZINC22JAN227.5PE,11,20
1538,ZINC 22 Jan 19 230 CE,31,1,1642616999,MCX:ZINC22JAN230CE,11,20
1539,ZINC 22 Jan 19 230 PE,31,1,1642616999,MCX:ZINC22JAN230PE,11,20
1540,ZINC 22 Jan 19 232.5 CE,31,1,1642616999,MCX:ZINC22JAN232.5CE,11,20
1541,ZINC 22 Jan 19 232.5 PE,31,1,1642616999,MCX:ZINC22JAN232.5PE,11,20
1542,ZINC 22 Jan 19 235 CE,31,1,1642616999,MCX:ZINC22JAN235CE,11,20
1543,ZINC 22 Jan 19 235 PE,31,1,1642616999,MCX:ZINC22JAN235PE,11,20
1544,ZINC 22 Jan 19 237.5 CE,31,1,1642616999,MCX:ZINC22JAN237.5CE,11,20
1545,ZINC 22 Jan 19 237.5 PE,31,1,1642616999,MCX:ZINC22JAN237.5PE,11,20
1546,ZINC 22 Jan 19 240 CE,31,1,1642616999,MCX:ZINC22JAN240CE,11,20
1547,ZINC 22 Jan 19 240 PE,31,1,1642616999,MCX:ZINC22JAN240PE,11,20
1548,ZINC 22 Jan 19 242.5 CE,31,1,1642616999,MCX:ZINC22JAN242.5CE,11,20
1549,ZINC 22 Jan 19 242.5 PE,31,1,1642616999,MCX:ZINC22JAN242.5PE,11,20
1550,ZINC 22 Jan 19 245 CE,31,1,1642616999,MCX:ZINC22JAN245CE,11,20
1551,ZINC 22 Jan 19 245 PE,31,1,1642616999,MCX:ZINC22JAN245PE,11,20
1552,ZINC 22 Jan 19 247.5 CE,31,1,1642616999,MCX:ZINC22JAN247.5CE,11,20
1553,ZINC 22 Jan 19 247.5 PE,31,1,1642616999,MCX:ZINC22JAN247.5PE,11,20
1554,ZINC 22 Jan 19 250 CE,31,1,1642616999,MCX:ZINC22JAN250CE,11,20
1555,ZINC 22 Jan 19 250 PE,31,1,1642616999,MCX:ZINC22JAN250PE,11,20
1556,ZINC 22 Jan 19 252.5 CE,31,1,1642616999,MCX:ZINC22JAN252.5CE,11,20
1557,ZINC 22 Jan 19 252.5 PE,31,1,1642616999,MCX:ZINC22JAN252.5PE,11,20
1558,ZINC 22 Jan 19 255 CE,31,1,1642616999,MCX:ZINC22JAN255CE,11,20
1559,ZINC 22 Jan 19 255 PE,31,1,1642616999,MCX:ZINC22JAN255PE,11,20
1560,ZINC 22 Jan 19 257.5 CE,31,1,1642616999,MCX:ZINC22JAN257.5CE,11,20
1561,ZINC 22 Jan 19 257.5 PE,31,1,1642616999,MCX:ZINC22JAN257.5PE,11,20
1562,ZINC 22 Jan 19 260 CE,31,1,1642616999,MCX:ZINC22JAN260CE,11,20
1563,ZINC 22 Jan 19 260 PE,31,1,1642616999,MCX:ZINC22JAN260PE,11,20
1564,COPPER 22 Jan 19 740 CE,31,1,1642616999,MCX:COPPER22JAN740CE,11,20
1565,COPPER 22 Jan 19 740 PE,31,1,1642616999,MCX:COPPER22JAN740PE,11,20
1566,COPPER 22 Jan 19 745 CE,31,1,1642616999,MCX:COPPER22JAN745CE,11,20
1567,COPPER 22 Jan 19 745 PE,31,1,1642616999,MCX:COPPER22JAN745PE,11,20
1568,COPPER 22 Jan 19 750 CE,31,1,1642616999,MCX:COPPER22JAN750CE,11,20
1569,COPPER 22 Jan 19 750 PE,31,1,1642616999,MCX:COPPER22JAN750PE,11,20
1570,COPPER 22 Jan 19 755 CE,31,1,1642616999,MCX:COPPER22JAN755CE,11,20
1571,COPPER 22 Jan 19 755 PE,31,1,1642616999,MCX:COPPER22JAN755PE,11,20
1572,ZINC 22 Jan 19 262.5 CE,31,1,1642616999,MCX:ZINC22JAN262.5CE,11,20
1573,ZINC 22 Jan 19 262.5 PE,31,1,1642616999,MCX:ZINC22JAN262.5PE,11,20
1574,ZINC 22 Jan 19 265 CE,31,1,1642616999,MCX:ZINC22JAN265CE,11,20
1575,ZINC 22 Jan 19 265 PE,31,1,1642616999,MCX:ZINC22JAN265PE,11,20
1576,COPPER 22 Jan 19 760 CE,31,1,1642616999,MCX:COPPER22JAN760CE,11,20
1577,COPPER 22 Jan 19 760 PE,31,1,1642616999,MCX:COPPER22JAN760PE,11,20
1578,COPPER 22 Jan 19 765 CE,31,1,1642616999,MCX:COPPER22JAN765CE,11,20
1579,COPPER 22 Jan 19 765 PE,31,1,1642616999,MCX:COPPER22JAN765PE,11,20
1580,ZINC 22 Jan 19 267.5 CE,31,1,1642616999,MCX:ZINC22JAN267.5CE,11,20
1581,ZINC 22 Jan 19 267.5 PE,31,1,1642616999,MCX:ZINC22JAN267.5PE,11,20
1582,ZINC 22 Jan 19 270 CE,31,1,1642616999,MCX:ZINC22JAN270CE,11,20
1583,ZINC 22 Jan 19 270 PE,31,1,1642616999,MCX:ZINC22JAN270PE,11,20
1584,ZINC 22 Jan 19 272.5 CE,31,1,1642616999,MCX:ZINC22JAN272.5CE,11,20
1585,ZINC 22 Jan 19 272.5 PE,31,1,1642616999,MCX:ZINC22JAN272.5PE,11,20
1586,COPPER 22 Jan 19 770 CE,31,1,1642616999,MCX:COPPER22JAN770CE,11,20
1587,COPPER 22 Jan 19 770 PE,31,1,1642616999,MCX:COPPER22JAN770PE,11,20
1588,COPPER 22 Jan 19 775 CE,31,1,1642616999,MCX:COPPER22JAN775CE,11,20
1589,COPPER 22 Jan 19 775 PE,31,1,1642616999,MCX:COPPER22JAN775PE,11,20
1590,COPPER 22 Jan 19 780 CE,31,1,1642616999,MCX:COPPER22JAN780CE,11,20
1591,COPPER 22 Jan 19 780 PE,31,1,1642616999,MCX:COPPER22JAN780PE,11,20
1592,ZINC 22 Jan 19 275 CE,31,1,1642616999,MCX:ZINC22JAN275CE,11,20
1593,ZINC 22 Jan 19 275 PE,31,1,1642616999,MCX:ZINC22JAN275PE,11,20
1594,ZINC 22 Jan 19 277.5 CE,31,1,1642616999,MCX:ZINC22JAN277.5CE,11,20
1595,ZINC 22 Jan 19 277.5 PE,31,1,1642616999,MCX:ZINC22JAN277.5PE,11,20
1596,ZINC 22 Jan 19 280 CE,31,1,1642616999,MCX:ZINC22JAN280CE,11,20
1597,ZINC 22 Jan 19 280 PE,31,1,1642616999,MCX:ZINC22JAN280PE,11,20
1598,ZINC 22 Jan 19 282.5 CE,31,1,1642616999,MCX:ZINC22JAN282.5CE,11,20
1599,ZINC 22 Jan 19 282.5 PE,31,1,1642616999,MCX:ZINC22JAN282.5PE,11,20
1600,COPPER 22 Jan 19 785 CE,31,1,1642616999,MCX:COPPER22JAN785CE,11,20
1601,COPPER 22 Jan 19 785 PE,31,1,1642616999,MCX:COPPER22JAN785PE,11,20
1602,COPPER 22 Jan 19 790 CE,31,1,1642616999,MCX:COPPER22JAN790CE,11,20
1603,COPPER 22 Jan 19 790 PE,31,1,1642616999,MCX:COPPER22JAN790PE,11,20
1604,COPPER 22 Jan 19 795 CE,31,1,1642616999,MCX:COPPER22JAN795CE,11,20
1605,COPPER 22 Jan 19 795 PE,31,1,1642616999,MCX:COPPER22JAN795PE,11,20
1606,COPPER 22 Jan 19 800 CE,31,1,1642616999,MCX:COPPER22JAN800CE,11,20
1607,COPPER 22 Jan 19 800 PE,31,1,1642616999,MCX:COPPER22JAN800PE,11,20
1608,ZINC 22 Jan 19 285 CE,31,1,1642616999,MCX:ZINC22JAN285CE,11,20
1609,ZINC 22 Jan 19 285 PE,31,1,1642616999,MCX:ZINC22JAN285PE,11,20
1610,ZINC 22 Jan 19 287.5 CE,31,1,1642616999,MCX:ZINC22JAN287.5CE,11,20
1611,ZINC 22 Jan 19 287.5 PE,31,1,1642616999,MCX:ZINC22JAN287.5PE,11,20
1612,ZINC 22 Jan 19 290 CE,31,1,1642616999,MCX:ZINC22JAN290CE,11,20
1613,ZINC 22 Jan 19 290 PE,31,1,1642616999,MCX:ZINC22JAN290PE,11,20
1614,MCXMETLDEX 22 Jan 19 FUT,11,1,1642616999,MCX:MCXMETLDEX22JANFUT,11,20
1615,COPPER 22 Jan 19 805 CE,31,1,1642616999,MCX:COPPER22JAN805CE,11,20
1616,COPPER 22 Jan 19 805 PE,31,1,1642616999,MCX:COPPER22JAN805PE,11,20
1617,COPPER 22 Jan 19 810 CE,31,1,1642616999,MCX:COPPER22JAN810CE,11,20
1618,COPPER 22 Jan 19 810 PE,31,1,1642616999,MCX:COPPER22JAN810PE,11,20
1619,ZINC 22 Jan 19 292.5 CE,31,1,1642616999,MCX:ZINC22JAN292.5CE,11,20
1620,ZINC 22 Jan 19 292.5 PE,31,1,1642616999,MCX:ZINC22JAN292.5PE,11,20
1621,ZINC 22 Jan 19 295 CE,31,1,1642616999,MCX:ZINC22JAN295CE,11,20
1622,ZINC 22 Jan 19 295 PE,31,1,1642616999,MCX:ZINC22JAN295PE,11,20
1623,ZINC 22 Jan 19 297.5 CE,31,1,1642616999,MCX:ZINC22JAN297.5CE,11,20
1624,ZINC 22 Jan 19 297.5 PE,31,1,1642616999,MCX:ZINC22JAN297.5PE,11,20
1625,ZINC 22 Jan 19 300 CE,31,1,1642616999,MCX:ZINC22JAN300CE,11,20
1626,ZINC 22 Jan 19 300 PE,31,1,1642616999,MCX:ZINC22JAN300PE,11,20
1627,COPPER 22 Jan 19 815 CE,31,1,1642616999,MCX:COPPER22JAN815CE,11,20
1628,COPPER 22 Jan 19 815 PE,31,1,1642616999,MCX:COPPER22JAN815PE,11,20
1629,COPPER 22 Jan 19 820 CE,31,1,1642616999,MCX:COPPER22JAN820CE,11,20
1630,COPPER 22 Jan 19 820 PE,31,1,1642616999,MCX:COPPER22JAN820PE,11,20
1631,COPPER 22 Jan 19 825 CE,31,1,1642616999,MCX:COPPER22JAN825CE,11,20
1632,COPPER 22 Jan 19 825 PE,31,1,1642616999,MCX:COPPER22JAN825PE,11,20
1633,COPPER 22 Jan 19 830 CE,31,1,1642616999,MCX:COPPER22JAN830CE,11,20
1634,COPPER 22 Jan 19 830 PE,31,1,1642616999,MCX:COPPER22JAN830PE,11,20
1635,ZINC 22 Jan 19 302.5 CE,31,1,1642616999,MCX:ZINC22JAN302.5CE,11,20
1636,ZINC 22 Jan 19 302.5 PE,31,1,1642616999,MCX:ZINC22JAN302.5PE,11,20
1637,ZINC 22 Jan 19 305 CE,31,1,1642616999,MCX:ZINC22JAN305CE,11,20
1638,ZINC 22 Jan 19 305 PE,31,1,1642616999,MCX:ZINC22JAN305PE,11,20
1639,ZINC 22 Jan 19 307.5 CE,31,1,1642616999,MCX:ZINC22JAN307.5CE,11,20
1640,ZINC 22 Jan 19 307.5 PE,31,1,1642616999,MCX:ZINC22JAN307.5PE,11,20
1641,ZINC 22 Jan 19 310 CE,31,1,1642616999,MCX:ZINC22JAN310CE,11,20
1642,ZINC 22 Jan 19 310 PE,31,1,1642616999,MCX:ZINC22JAN310PE,11,20
1643,ZINC 22 Jan 19 312.5 CE,31,1,1642616999,MCX:ZINC22JAN312.5CE,11,20
1644,ZINC 22 Jan 19 312.5 PE,31,1,1642616999,MCX:ZINC22JAN312.5PE,11,20
1645,ZINC 22 Jan 19 315 CE,31,1,1642616999,MCX:ZINC22JAN315CE,11,20
1646,ZINC 22 Jan 19 315 PE,31,1,1642616999,MCX:ZINC22JAN315PE,11,20
1647,ZINC 22 Jan 19 317.5 CE,31,1,1642616999,MCX:ZINC22JAN317.5CE,11,20
1648,ZINC 22 Jan 19 317.5 PE,31,1,1642616999,MCX:ZINC22JAN317.5PE,11,20
1649,ZINC 22 Jan 19 320 CE,31,1,1642616999,MCX:ZINC22JAN320CE,11,20
1650,ZINC 22 Jan 19 320 PE,31,1,1642616999,MCX:ZINC22JAN320PE,11,20
1651,ZINC 22 Jan 19 322.5 CE,31,1,1642616999,MCX:ZINC22JAN322.5CE,11,20
1652,ZINC 22 Jan 19 322.5 PE,31,1,1642616999,MCX:ZINC22JAN322.5PE,11,20
1653,COPPER 22 Jan 19 835 CE,31,1,1642616999,MCX:COPPER22JAN835CE,11,20
1654,COPPER 22 Jan 19 835 PE,31,1,1642616999,MCX:COPPER22JAN835PE,11,20
1655,GOLD 22 Jan 25 45500 CE,31,1,1643135399,MCX:GOLD22JAN45500CE,11,20
1656,GOLD 22 Jan 25 45500 PE,31,1,1643135399,MCX:GOLD22JAN45500PE,11,20
1657,GOLD 22 Jan 25 45600 CE,31,1,1643135399,MCX:GOLD22JAN45600CE,11,20
1658,GOLD 22 Jan 25 45600 PE,31,1,1643135399,MCX:GOLD22JAN45600PE,11,20
1659,GOLD 22 Jan 25 45700 CE,31,1,1643135399,MCX:GOLD22JAN45700CE,11,20
1660,GOLD 22 Jan 25 45700 PE,31,1,1643135399,MCX:GOLD22JAN45700PE,11,20
1661,GOLD 22 Jan 25 45800 CE,31,1,1643135399,MCX:GOLD22JAN45800CE,11,20
1662,GOLD 22 Jan 25 45800 PE,31,1,1643135399,MCX:GOLD22JAN45800PE,11,20
1663,GOLD 22 Jan 25 45900 CE,31,1,1643135399,MCX:GOLD22JAN45900CE,11,20
1664,GOLD 22 Jan 25 45900 PE,31,1,1643135399,MCX:GOLD22JAN45900PE,11,20
1665,GOLD 22 Jan 25 46000 CE,31,1,1643135399,MCX:GOLD22JAN46000CE,11,20
1666,GOLD 22 Jan 25 46000 PE,31,1,1643135399,MCX:GOLD22JAN46000PE,11,20
1667,GOLD 22 Jan 25 46100 CE,31,1,1643135399,MCX:GOLD22JAN46100CE,11,20
1668,GOLD 22 Jan 25 46100 PE,31,1,1643135399,MCX:GOLD22JAN46100PE,11,20
1669,GOLD 22 Jan 25 46200 CE,31,1,1643135399,MCX:GOLD22JAN46200CE,11,20
1670,GOLD 22 Jan 25 46200 PE,31,1,1643135399,MCX:GOLD22JAN46200PE,11,20
1671,GOLD 22 Jan 25 46300 CE,31,1,1643135399,MCX:GOLD22JAN46300CE,11,20
1672,GOLD 22 Jan 25 46300 PE,31,1,1643135399,MCX:GOLD22JAN46300PE,11,20
1673,GOLD 22 Jan 25 46400 CE,31,1,1643135399,MCX:GOLD22JAN46400CE,11,20
1674,GOLD 22 Jan 25 46400 PE,31,1,1643135399,MCX:GOLD22JAN46400PE,11,20
1675,GOLD 22 Jan 25 46500 CE,31,1,1643135399,MCX:GOLD22JAN46500CE,11,20
1676,GOLD 22 Jan 25 46500 PE,31,1,1643135399,MCX:GOLD22JAN46500PE,11,20
1677,GOLD 22 Jan 25 46600 CE,31,1,1643135399,MCX:GOLD22JAN46600CE,11,20
1678,GOLD 22 Jan 25 46600 PE,31,1,1643135399,MCX:GOLD22JAN46600PE,11,20
1679,GOLD 22 Jan 25 46700 CE,31,1,1643135399,MCX:GOLD22JAN46700CE,11,20
